1540892300.91865,206.759094
1540892301.01912,208.836472
1540892301.11969,213.577957
1540892301.22006,219.400269
1540892301.32075,227.853912
1540892301.42123,230.010147
1540892301.52192,233.554504
1540892301.62237,229.093277
1540892301.72286,227.033966
1540892301.82332,230.540237
1540892301.92393,231.819244
1540892302.02449,231.550507
1540892302.12494,228.490112
1540892302.22556,228.279129
1540892302.32608,226.953751
1540892302.42662,223.384827
1540892302.52707,221.68663
1540892302.62743,220.769775
1540892302.72812,218.902573
1540892302.82863,217.03981
1540892302.92923,218.342987
1540892303.02990,218.136429
1540892303.13042,220.792603
1540892303.23076,221.042206
1540892303.33130,221.797867
1540892303.43174,222.341522
1540892303.53234,223.277328
1540892303.63297,224.802048
1540892303.73335,224.699722
1540892303.83394,219.545502
1540892303.93444,210.634628
1540892304.03492,209.522888
1540892304.13584,206.452042
1540892304.23607,206.602234
1540892304.33657,208.187958
1540892304.43706,207.095947
1540892304.53754,206.941086
1540892304.63812,206.101868
1540892304.73869,205.220612
1540892304.83899,206.072449
1540892304.94001,203.565063
1540892305.04044,204.723221
1540892305.14080,202.662308
1540892305.24129,203.252441
1540892305.34181,203.329208
1540892305.44238,203.523193
1540892305.54310,204.129456
1540892305.64346,206.242813
1540892305.74388,208.639297
1540892305.84447,208.022339
1540892305.94495,201.889923
1540892306.04544,199.030853
1540892306.14602,196.067856
1540892306.24659,194.690689
1540892306.34709,190.673416
1540892306.44756,185.448059
1540892306.54777,179.615906
1540892306.64861,174.203842
1540892306.74891,174.925583
1540892306.84975,172.533829
1540892306.95007,168.132736
1540892307.05078,161.370117
1540892307.15108,158.458847
1540892307.25188,157.556656
1540892307.35237,156.838242
1540892307.45282,157.172958
1540892307.55352,160.067993
1540892307.65410,157.176743
1540892307.75439,153.89653
1540892307.85493,150.359848
1540892307.95550,149.095184
1540892308.05623,149.681702
1540892308.15665,150.311462
1540892308.25716,151.353668
1540892308.35763,150.30246
1540892308.45821,148.972427
1540892308.55874,146.196915
1540892308.65900,146.769928
1540892308.76001,146.417267
1540892308.86042,148.107162
1540892308.96096,149.93425
1540892309.06133,150.651825
1540892309.16189,150.543213
1540892309.26237,150.12468
1540892309.36306,149.342941
1540892309.46347,150.587585
1540892309.56391,150.317551
1540892309.66447,142.709244
1540892309.76497,141.105316
1540892309.86558,137.685638
1540892309.96607,135.914886
1540892310.06653,132.233139
1540892310.16705,127.325493
1540892310.26772,121.911095
1540892310.36818,122.463364
1540892310.46872,120.452026
